date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:33	3558/3558	---M-Z	200	added ('OK')	application/javascript	etag:%22de6-54a5cebf98c00-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/custom.min.js	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/custom.min.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
22:00:34	2143/2143	---M-Z	200	added ('OK')	application/javascript	etag:%2285f-54a5cebf98c00-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/dashboard1.js	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/js/dashboard1.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
22:00:35	12440/12440	---M-Z	200	added ('OK')	application/javascript	etag:%223098-54a5a9a500200-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/toast-master/js/jquery.toast.js	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/toast-master/js/jquery.toast.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
22:00:36	1413/1413	---M-Z	200	added ('OK')	application/javascript	etag:%22585-54a5a5d840b00-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/styleswitcher/jQuery.style.switcher.js	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/plugins/bower_components/styleswitcher/jQuery.style.switcher.js	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/index.html)
22:00:38	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-54a5cf6b42100%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css)
22:00:39	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-54a5cf6b42100%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regulard41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css)
22:00:40	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-54a5cf6b42100%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.html	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css)
22:00:42	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%225b80-54a5cf6b42100%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css)
22:00:43	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b15c-54a5cf6b42100%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css)
22:00:45	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-54a5cf6b42100%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/fonts/glyphicons-halflings-regular.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/bootstrap/dist/css/bootstrap.min.css)
22:00:48	77535/77535	---M-Z	200	added ('OK')	text/css	etag:%2212edf-54a5cfa47a800-gzip%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:00:50	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-54a5cfddb2f00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.eot?v=4.5.0	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:00:53	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-54a5cfddb2f00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:00:53	66624/66624	---M--	200	added ('OK')	text/html	etag:%2210440-54a5cfddb2f00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.html	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:00:56	83588/83588	---M--	200	added ('OK')	application/x-font-woff	etag:%2214684-54a5cfddb2f00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.woff?v=4.5.0	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:00:59	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-54a5d05023d00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify9f24.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:00:59	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	etag:%2222af8-54a5cfddb2f00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:02	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-54a5d05023d00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themifyd41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:02	56108/56108	---M--	200	added ('OK')	application/x-font-woff	etag:%22db2c-54a5d05023d00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify9f24.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:02	365616/365616	---M--	200	added ('OK')	image/svg+xml	etag:%2259430-54a5cfddb2f00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont.svg?v=4.5.0	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/font-awesome/fonts/fontawesome-webfont3295.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:04	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-54a5d05023d00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/themify-icons/fonts/themify9f24.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:06	26384/26384	---M--	200	added ('OK')	text/html	etag:%226710-54a5d05023d00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.woff2?-i3a2kk	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.html	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:10	53444/53444	---M--	200	added ('OK')	application/x-font-woff	etag:%22d0c4-54a5d05023d00%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons.woff?-i3a2kk	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:17	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-54a5d0895c400%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfontd41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:17	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-54a5d0895c400%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:18	44720/44720	---M--	200	added ('OK')	text/html	etag:%22aeb0-54a5d0895c400%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.woff2	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.html	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:20	56468/56468	---M--	200	added ('OK')	application/x-font-woff	etag:%22dc94-54a5d0895c400%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:23	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fb0-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:24	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fb0-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:25	99564/99564	---M--	200	added ('OK')	application/x-font-ttf	etag:%22184ec-54a5d0895c400%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.ttf	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:26	7712/7712	---M--	200	added ('OK')	application/x-font-woff	etag:%221e20-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:26	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%222d289-54a5d0895c400%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.svg	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/weather-icons/font/weathericons-regular-webfont.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:27	16104/16104	---M--	200	added ('OK')	application/x-font-ttf	etag:%223ee8-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.ttf	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:29	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:29	34229/34229	---M--	200	added ('OK')	image/svg+xml	etag:%2285b5-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.svg	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-arrows-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:30	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:30	12260/12260	---M--	200	added ('OK')	application/x-font-woff	etag:%222fe4-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:32	21284/21284	---M--	200	added ('OK')	application/x-font-ttf	etag:%225324-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.ttf	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:33	47869/47869	---M--	200	added ('OK')	image/svg+xml	etag:%22bafd-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.svg	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:33	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:34	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:35	5788/5788	---M--	200	added ('OK')	application/x-font-woff	etag:%22169c-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:36	23480/23480	---M--	200	added ('OK')	application/x-font-ttf	etag:%225bb8-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:37	49409/49409	---M--	200	added ('OK')	image/svg+xml	etag:%22c101-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:38	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:40	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:40	5704/5704	---M--	200	added ('OK')	application/x-font-woff	etag:%221648-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:41	15892/15892	---M--	200	added ('OK')	application/x-font-ttf	etag:%223e14-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.ttf	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:43	37104/37104	---M--	200	added ('OK')	image/svg+xml	etag:%2290f0-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.svg	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-ecommerce-10.svg	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:43	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-music-10.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-music-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:44	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-music-10.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-music-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:45	3568/3568	---M--	200	added ('OK')	application/x-font-woff	etag:%22df0-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-music-10.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-music-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:47	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224188-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10.eot	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:48	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224188-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10.eot?	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10d41d.eot	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:49	7892/7892	---M--	200	added ('OK')	application/x-font-woff	etag:%221ed4-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10.woff	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10.woff	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
22:01:50	16564/16564	---M--	200	added ('OK')	application/x-font-ttf	etag:%2240b4-54a5d016eb600%22	https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10.ttf	C:/My%20Web%20Sites/admin5/wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/less/icons/linea-icons/fonts/linea-software-10.ttf	(from https://wrappixel.com/ampleadmin/ampleadmin-html/ampleadmin-minimal/css/style.css)
